driver_id,customer_id,n_trips,avg_gmv,n_ghost,min_gap_min,n_close_gap,n_gap_valid,promo_rate,pct_close_gap,ghost_rate,high_confidence,n_rated_by_customer,n_rated_by_driver,pct_rate_customer_is_5,pct_rate_driver_is_5,mutual_perfect_rating,total_gmv_flagged,if_score_percentile,vae_rank_pct,lof_score_percentile
2e381a87120df6b8,7d11bb695cb0a121,24,143166.66666666666,1,11.233333333333333,0,23,0.7916666666666666,0.0,0.0416666666666666,False,21,0,1.0,,False,3436000.0,0.0041202349715234845,0.007141501970625019,0.6828206605978815
2e4094a541dffd07,91955a095d17545a,38,155789.47368421053,1,11.8,0,37,1.0,0.0,0.0263157894736842,False,30,37,1.0,1.0,True,5920000.0,0.0013244890872838309,0.0029389338936757214,0.37118627686117567
2f4ff0449e7ece98,5cfd7cdb2761ce9f,33,252757.57575757572,0,17.2,0,32,1.0,0.0,0.0,False,6,3,1.0,0.6666666666666666,False,8341000.0,0.0025559059684342033,0.00521204354347371,0.1335729346024564
2f69145fbaab2968,bdf8d991b12e6b81,34,205529.41176470587,0,17.483333333333334,0,33,1.0,0.0,0.0,False,22,34,1.0,1.0,True,6988000.0,0.00242345705970582,0.002305326951921094,0.3050119383002867
2f6f5aac920a83d0,e23175634b7fbfd3,27,171481.4814814815,11,20.416666666666668,0,26,0.925925925925926,0.0,0.4074074074074074,True,18,25,1.0,1.0,True,4630000.0,0.0005870708386879682,0.002258790848854275,0.023507891449170048
2fb30b05225a816f,dfea839d547dd4b1,29,387344.8275862069,0,19.066666666666663,0,28,0.1379310344827586,0.0,0.0,False,20,29,1.0,1.0,True,11233000.0,0.0036512942406202904,0.002899557191080815,0.016727939202371193
2ff13fc7caa4fd5e,48e928d6dcdad2af,26,198076.92307692303,0,34.21666666666667,0,25,1.0,0.0,0.0,False,4,0,1.0,,False,5150000.0,0.0032718460156146525,0.0026274999731522586,0.14827834317154281
2ff2de97df037607,6a5068d0b957d98b,26,85076.92307692308,0,21.416666666666668,0,25,1.0,0.0,0.0,False,24,26,1.0,1.0,True,2212000.0,0.019709829498877764,0.004148872573410678,0.042254781584590104
2ff2e7a8fa33a63b,b28ed4974dad03f2,27,107925.92592592593,5,13.7,0,26,1.0,0.0,0.1851851851851851,False,26,27,1.0,1.0,True,2914000.0,0.0005190565342058256,0.0024520946615930184,0.016588330893171004
2ff877bcf6cc0493,faa480c51adf21e6,56,221375.0,18,29.433333333333334,0,55,0.8928571428571429,0.0,0.3214285714285714,True,36,53,1.0,1.0,True,12397000.0,1.2528950825657859e-05,0.0002935354193439599,0.008823961081499035
2ffc1de35f19ce97,427ccc9476286f1e,62,30145.16129032258,1,4.1,2,61,0.0,0.0327868852459016,0.0161290322580645,False,2,62,1.0,1.0,False,1869000.0,0.04562327950657412,0.0018220674200742915,0.010137711068075159
2ffc1de35f19ce97,d8cd9117b6cac328,73,29835.616438356163,3,4.0,3,72,0.0,0.0416666666666666,0.0410958904109589,False,7,73,1.0,1.0,True,2178000.0,0.00822615114210336,0.00025057901651315273,0.00601031669607987
300a7ca1c107f319,8e8d26170c5a2dc6,39,123000.0,0,10.2,0,38,0.8717948717948718,0.0,0.0,False,32,39,1.0,1.0,True,4797000.0,0.005061696133565775,0.0037551055474615014,0.40096580312364644
303b441e47c3ce99,721f62056258b49e,26,112461.53846153848,1,23.08333333333333,0,25,0.9230769230769232,0.0,0.0384615384615384,False,20,25,1.0,1.0,True,2924000.0,0.008644976069703924,0.03162665158419631,0.34486832072682233
30543ebc54c4b496,45e8edded679a014,26,97884.6153846154,0,23.03333333333333,0,25,0.1923076923076923,0.0,0.0,False,1,0,1.0,,False,2545000.0,0.03498799010570855,0.024266787899181352,0.1554628015449986
3081f92ce6b0e562,0ba8c86051122e74,37,66135.13513513513,2,20.75,0,36,0.8918918918918919,0.0,0.054054054054054,False,5,36,1.0,1.0,True,2447000.0,0.024896815140700117,0.005133290138283786,0.10673950163413316
309d26663b255bf6,93fb3bd696564c7c,24,224833.3333333333,0,11.0,0,23,0.7083333333333334,0.0,0.0,False,24,24,1.0,1.0,True,5396000.0,0.010223623873736813,0.011036215827286644,0.6252698199052811
309e20a68a1cb159,3967b604d4cc82c8,27,172888.88888888888,2,7.833333333333333,0,26,0.8148148148148148,0.0,0.074074074074074,False,13,6,1.0,1.0,True,4668000.0,0.0157793186398571,0.012808167444058216,0.28272114493132344
30f9f0d5c8bce870,466dd53db700fd39,45,104777.77777777778,0,19.183333333333334,0,44,0.0444444444444444,0.0,0.0,False,39,44,1.0,1.0,True,4715000.0,0.011490837757246209,0.003944829659964233,0.18808103009453989
313a10c7d1982b05,f2e68f23003c9ed2,32,253406.25,2,18.45,0,31,0.9375,0.0,0.0625,False,20,32,1.0,1.0,True,8109000.0,0.009156873203437945,0.005144029238991488,0.2633549666550923
3152712928c6fdd5,b51d5a0ed8e4db45,44,97113.63636363635,3,16.683333333333334,0,43,0.0454545454545454,0.0,0.0681818181818181,False,0,0,,,False,4273000.0,0.020443668047237726,0.010119812566895647,0.02600294251359391
3178e28272ca263f,dd9f7d5e7e6817f6,24,198708.3333333333,1,45.083333333333336,0,23,0.9166666666666666,0.0,0.0416666666666666,False,4,21,1.0,1.0,True,4769000.0,0.008498208360031932,0.004900609622950136,0.2670885940011383
31a5966f21b4ba4e,87d821a23a5cd7de,25,25000.0,0,5.433333333333334,0,24,0.6,0.0,0.0,False,0,24,,1.0,False,625000.0,0.07355926014755525,0.0054912601618740675,0.017297111539879652
320fe7b8bab4c050,6a4c360150ef33de,35,379314.28571428574,1,20.0,0,34,0.8857142857142857,0.0,0.0285714285714285,False,25,31,1.0,1.0,True,13276000.0,0.0029962090974501795,0.0023196457528646963,0.027842908434847664
328007466e5f67d3,627af4d233376a20,24,147583.33333333334,0,40.48333333333333,0,23,0.8333333333333334,0.0,0.0,False,23,24,1.0,1.0,True,3542000.0,0.02062623275926874,0.015782898340093054,0.4825006353967919
3298e7716921b985,89ecaf763d9a7a48,30,221500.0,1,35.78333333333333,0,29,0.9666666666666668,0.0,0.0333333333333333,False,28,30,1.0,1.0,True,6645000.0,0.0036548739408561928,0.00614992500528011,0.1852530669081771
329e48f140ac51d5,19b3a8e04d026d46,30,305300.0,0,46.1,0,29,0.7333333333333333,0.0,0.0,False,30,30,1.0,1.0,True,9159000.0,0.014687510067906914,0.00486481262059113,0.3957036437768701
32a1d0bb3999cf81,9ac326c9c7372eeb,28,126821.42857142857,2,10.283333333333331,0,27,1.0,0.0,0.0714285714285714,False,27,28,1.0,1.0,True,3551000.0,0.005115391637104309,0.0064219822232086665,0.4045741409614359
32badcd099681558,5cb1a5871a5cefff,31,38290.32258064516,0,2.066666666666667,10,30,0.7741935483870968,0.3333333333333333,0.0,False,0,0,,,False,1187000.0,0.027266576696867405,0.0089671490909351,0.0380987496107076
32badcd099681558,befaa249391a6b22,35,35000.0,0,1.35,8,34,0.8857142857142857,0.2352941176470588,0.0,False,0,0,,,False,1225000.0,0.020035582220344867,0.004084437969164467,0.017687298865592994
32e31f63f6aea7ea,ae1f2889fe251a55,32,192437.5,0,32.46666666666667,0,31,0.90625,0.0,0.0,False,22,0,1.0,,False,6158000.0,0.005262159346776301,0.004088017669400368,0.676871198805812
339f3da225377677,3a0b1620aa86a6c1,25,262600.0,4,43.35,0,24,0.88,0.0,0.16,False,5,0,1.0,,False,6565000.0,0.00035797002359022454,0.006611706335711398,0.2593206444892305
33af613bd024e85f,0525af43bc2e7103,44,157750.0,0,15.05,0,43,0.0909090909090909,0.0,0.0,False,32,44,1.0,1.0,True,6941000.0,0.020719304965402197,0.007395660687374073,0.06626383106678646
33c083b10c9726b7,e831dd2a08faea77,39,215820.5128205128,0,16.45,0,38,0.7948717948717948,0.0,0.0,False,21,38,1.0,1.0,True,8417000.0,0.008347860950124037,0.005265739047012219,0.15313599639166217
33caad945262f762,f0eb9c89a8f88566,32,308093.75,0,35.53333333333333,0,31,0.9375,0.0,0.0,False,28,32,1.0,1.0,True,9859000.0,0.007775108912379677,0.0035510626340150564,0.5350219972579496
3452126d2547c80d,4963bb22b32a3ba0,26,195923.0769230769,0,52.06666666666667,0,25,0.9230769230769232,0.0,0.0,False,16,23,1.0,1.0,True,5094000.0,0.006747734944675733,0.008748787376545053,0.22162998070541573
347264c45064cdd1,c81b8f640a0f302b,32,276156.25,0,18.45,0,31,0.8125,0.0,0.0,False,17,31,1.0,1.0,True,8837000.0,0.007950514223938887,0.005186985641822406,0.10886226387402319
34f9e00902cfe250,6292dcb12a10ac22,31,173225.8064516129,1,45.75,0,30,0.2903225806451613,0.0,0.032258064516129,False,17,0,1.0,,False,5370000.0,0.003909032657605252,0.004077278568692666,0.0666504386922639
35025122ec406f4c,fd4ccd9f0b236f14,24,262125.0,17,0.95,6,23,0.9583333333333334,0.2608695652173913,0.7083333333333334,True,0,0,,,False,6291000.0,0.0034472513271738624,0.000390187325713387,0.016760156504494313
353045fc89bb7422,365ca728d2575347,26,101923.07692307692,17,31.5,0,25,0.5384615384615384,0.0,0.6538461538461539,True,21,26,1.0,1.0,True,2650000.0,0.0014104018929454848,0.0034078746245789215,0.09412463800281365
353372fca9a86c2a,aa8a1e169553d044,30,245200.0,30,0.8833333333333333,18,29,1.0,0.6206896551724138,1.0,True,16,1,1.0,1.0,True,7356000.0,1.2528950825657859e-05,8.59128056616143e-05,0.008297745146821404
35918d5240ef2bda,816a562bd45144e4,26,386500.0,0,74.93333333333334,0,25,0.9230769230769232,0.0,0.0,False,21,26,1.0,1.0,True,10049000.0,0.014057482826388119,0.0038445980533590163,0.3716337393906634
35f1be4b5e777fc4,63fd6150bbff5965,26,229961.53846153847,0,24.75,0,25,0.8461538461538461,0.0,0.0,False,0,26,,1.0,False,5979000.0,0.024574642119468915,0.010760578909122187,0.2491721943204476
36306df3f51e1c61,0b2e62fbcb7f3164,26,133769.23076923078,0,16.733333333333334,0,25,0.9230769230769232,0.0,0.0,False,17,23,1.0,1.0,True,3478000.0,0.017894921479275325,0.008487469259324198,0.12636341832734926
36387d716a776211,bc9c160df0b94e75,28,90714.28571428572,1,62.21666666666667,0,27,1.0,0.0,0.0357142857142857,False,15,28,1.0,1.0,True,2540000.0,0.005448303759043218,0.008168875938328934,0.05844218605134006
3638b44e6761916c,ba5d15bbc078c1b5,25,153000.0,0,12.183333333333334,0,24,0.96,0.0,0.0,False,15,24,1.0,1.0,True,3825000.0,0.03546051053684764,0.00873088887536555,0.1645230228420672
365901bc9d221cea,ecc9562e4b4c92e3,25,192680.0,0,12.016666666666667,0,24,1.0,0.0,0.0,False,22,25,1.0,1.0,True,4817000.0,0.005093913435688896,0.009507683826556312,0.7694995221100185
3689165608c694fa,74cd9c8bf081c3f2,30,123166.66666666669,0,12.316666666666666,0,29,0.8666666666666667,0.0,0.0,False,30,30,1.0,1.0,True,3695000.0,0.02210822865693227,0.007993470626769694,0.7689554076741614
3695ccd634a9b29e,024d15828116abb4,24,135000.0,3,1.0166666666666666,1,23,0.0,0.0434782608695652,0.125,False,24,24,1.0,1.0,True,3240000.0,0.02010001682459111,0.0461602345419595,0.143474385454962
36b20da0bf12140d,7caed88907e680f7,39,118743.58974358976,10,14.183333333333334,0,38,1.0,0.0,0.2564102564102564,False,39,39,1.0,1.0,True,4631000.0,0.00031859332099529983,0.0020189509330488242,0.01740450254695672
36b216544e16f015,caea6450612b15d7,44,128363.63636363635,0,15.1,0,43,0.3636363636363636,0.0,0.0,False,6,44,1.0,1.0,True,5648000.0,0.007055589164963326,0.0025380074672547437,0.011132867733655984
36fb82a035123cbf,62416464f97da744,38,265921.05263157893,0,19.75,0,37,0.7631578947368421,0.0,0.0,False,22,38,1.0,1.0,True,10105000.0,0.005008000630027242,0.00445672679369824,0.24347689124512714
371f532054353f4d,45a89afa72f3dafa,25,173640.0,0,22.066666666666663,0,24,0.96,0.0,0.0,False,14,24,1.0,1.0,True,4341000.0,0.01995682881515502,0.0108429120145479,0.18444405465486322
373ad0220443d475,b1906e333b1b538a,35,152297.14285714287,0,20.75,0,34,0.8571428571428571,0.0,0.0,False,33,35,1.0,0.9714285714285714,False,5330400.0,0.0007338385483599603,0.0010524318693552193,0.02402336828313997
376a8a6afcdfc678,5a7cd1356957b215,26,92346.15384615384,0,41.38333333333333,0,25,0.9230769230769232,0.0,0.0,False,0,25,,1.0,False,2401000.0,0.034318586161594826,0.01106843312940975,0.05507010842912015
37a43fd1ecbd760b,0065f5452113e361,34,186588.23529411765,0,30.1,0,33,0.9117647058823528,0.0,0.0,False,32,0,1.0,,False,6344000.0,0.0037228882453383353,0.0023626021556955035,0.5438996538429872
37b6af5a07544005,7d0870c589c5dd3b,25,132040.0,0,44.81666666666667,0,24,0.72,0.0,0.0,False,10,24,1.0,1.0,True,3301000.0,0.02386228177252437,0.01201347399168795,0.08006357547618963
37d104ed61f87569,770a59c82322ab15,35,156542.85714285713,7,22.933333333333334,0,34,0.9714285714285714,0.0,0.2,False,29,34,1.0,1.0,True,5479000.0,0.00026310796733881506,0.002215834446023468,0.05645187272017841
3811606fc9df9062,7df6a8c17b2fe5ba,36,123888.88888888888,2,12.666666666666666,0,35,0.6388888888888888,0.0,0.0555555555555555,False,30,32,1.0,1.0,True,4460000.0,0.003787322849584576,0.007606863001292319,0.696609665906577
38b1d1ce9081e11f,e2ce0537b92e4bed,33,231363.63636363635,10,3.9,1,32,1.0,0.03125,0.303030303030303,True,31,25,1.0,1.0,True,7635000.0,6.0854904010338176e-05,6.443460424621072e-05,0.008261948144462383
38ee1a769435beb3,6493cbd9a212c8c4,25,287280.0,0,14.283333333333331,0,24,0.96,0.0,0.0,False,4,24,1.0,1.0,True,7182000.0,0.01629479547382702,0.005953041492305466,0.2633692854560359
394d162072d196c3,3e5df9426db5e784,29,162068.9655172414,4,13.083333333333334,0,28,0.7931034482758621,0.0,0.1379310344827586,False,26,29,1.0,1.0,True,4700000.0,0.000626447541282893,0.004875551721298832,0.3958038753834754
3961ffaa728799ed,c30ea92dc6e73dc8,26,201730.7692307692,0,16.65,0,25,0.9230769230769232,0.0,0.0,False,25,26,1.0,1.0,True,5245000.0,0.018567905123624946,0.006640343937598714,0.5488217416673528
3976bb4868ce3fcf,f2bf77f9fb9a7b84,28,98500.0,1,15.216666666666669,0,27,1.0,0.0,0.0357142857142857,False,24,28,1.0,1.0,True,2758000.0,0.004009264264210515,0.007019792162604288,0.2414973170146732
39c3d1b7ec0213f5,500cc52ce1c8bed5,49,76000.0,0,5.4,0,48,1.0,0.0,0.0,False,44,46,1.0,1.0,True,3724000.0,0.009224887507920087,0.0012636341832734654,0.021317114904797874
39ebdb8fd897f91a,4b6e14ca71eea83a,26,182692.3076923077,0,18.516666666666666,0,25,0.9230769230769232,0.0,0.0,False,6,24,1.0,1.0,True,4750000.0,0.017766052270782845,0.007825224715682255,0.34710205367402536
39f09ad8625c0a20,e8e5e79752c96140,37,171108.1081081081,0,17.116666666666667,0,36,0.4324324324324324,0.0,0.0,False,32,37,1.0,1.0,True,6331000.0,0.0041417131729388984,0.004363654587564825,0.5846438019280266
3a3b535f6f5f0885,d6700790a3313207,28,118571.42857142857,0,39.71666666666667,0,27,1.0,0.0,0.0,False,9,28,1.0,1.0,True,3320000.0,0.010567275096383428,0.009278583011458674,0.14096143588935864
3a3c0eb1926d9e65,e9395bd45deffea8,92,177056.52173913043,0,7.8,0,91,0.7065217391304348,0.0,0.0,False,73,74,1.0,1.0,True,16289200.0,0.006543692031229305,0.00015034740990793605,0.004077278568692657
3a4aed90b82ff238,447a97981e462212,35,83857.14285714286,0,38.06666666666667,0,34,0.1428571428571428,0.0,0.0,False,32,32,1.0,1.0,True,2935000.0,0.03465507798376964,0.002366181855931404,0.09749671562503356
3a87ca3dc74619ec,fdc06c06b8093f70,26,217038.46153846156,3,51.98333333333333,0,25,0.6923076923076923,0.0,0.1153846153846153,False,21,17,1.0,1.0,True,5643000.0,0.009217728107448283,0.01048852169119363,0.4888760815169338
3a8cad57f76cd018,0a5a8c88fab1d577,32,182937.5,0,28.166666666666668,0,31,0.9375,0.0,0.0,False,27,32,1.0,1.0,True,5854000.0,0.0018113283193665363,0.0038624965545385193,0.3894606465654566
3a9caf1156a4353f,38f2ea352fb86076,45,122600.0,0,20.883333333333333,0,44,0.6888888888888889,0.0,0.0,False,41,5,1.0,1.0,True,5517000.0,0.0014784161974276274,0.002126341940125953,0.08655357200388039
3aa6486ca4662309,e2af592f514c0bc7,27,250888.88888888888,0,13.933333333333334,0,26,0.925925925925926,0.0,0.0,False,24,27,1.0,0.9629629629629628,False,6774000.0,0.002713412778813902,0.002702673678106171,0.25818945921468534
3af60d04de393656,e2a4649883a13844,27,133185.1851851852,1,9.166666666666666,0,26,0.8518518518518519,0.0,0.037037037037037,False,17,26,1.0,1.0,True,3596000.0,0.024614018822063842,0.01142282345276402,0.188442579818366
3b110e85b1a7a442,2e78fcee0dc0be1d,34,228705.8823529412,0,19.8,0,33,0.9705882352941176,0.0,0.0,False,32,33,1.0,1.0,True,7776000.0,0.0009414611620422906,0.0027527894814087794,0.38413047291419816
3b47a06b68d9934f,83133c83ab47b8d0,33,234575.7575757576,1,35.6,0,32,1.0,0.0,0.0303030303030303,False,19,0,1.0,,False,7741000.0,0.0012600544830375904,0.0032861648165583013,0.24076705816654914
3bf7290f0e4320d4,9ca3022f480c87f6,37,233567.5675675676,2,23.683333333333334,0,36,0.945945945945946,0.0,0.054054054054054,False,14,28,1.0,1.0,True,8642000.0,0.0025308480667828874,0.0020690667363515436,0.06657884468754587
3c8cb51dbca77a0f,fad106247b38675d,29,241413.7931034483,1,51.11666666666667,0,28,0.8620689655172413,0.0,0.0344827586206896,False,23,29,1.0,1.0,True,7001000.0,0.00189724112502819,0.0041882492760055845,0.6770251259159558
3c8ef8280e8abfa9,69af7156d2143f97,29,210965.5172413793,6,21.316666666666663,0,28,0.8275862068965517,0.0,0.2068965517241379,False,4,7,1.0,1.0,True,6118000.0,0.0032467881139633366,0.005129710438047885,0.04133121892372733
3ca82051dae8889d,ed63a68bf56f0f11,27,244185.1851851852,0,19.65,0,26,0.9629629629629628,0.0,0.0,False,0,25,,1.0,False,6593000.0,0.012117285298529101,0.00357254083543046,0.11370917799343483
3cb840724f61bb52,bbe55ed1a7de9c6f,27,214333.3333333333,0,8.416666666666666,0,26,1.0,0.0,0.0,False,17,0,1.0,,False,5787000.0,0.004467465894406003,0.004027162765390058,0.20291530787211878
3ce2d7c297a854cd,3545c4ee5ed3ccd7,25,321600.0,0,66.3,0,24,0.92,0.0,0.0,False,10,25,1.0,1.0,True,8040000.0,0.011823749879185117,0.005537796264940775,0.29118355628899634
3d4bc7664a63f64e,27d97ab4af6b5c26,32,151906.25,7,6.233333333333333,0,31,0.9375,0.0,0.21875,False,21,30,1.0,1.0,True,4861000.0,0.0005906505389238706,0.0049507254262528555,0.07282184189895938
3d8dc2593d90ba63,72159a75972cb55d,55,164654.54545454544,2,12.65,0,54,0.7818181818181819,0.0,0.0363636363636363,False,29,49,1.0,1.0,True,9056000.0,0.003633395739440779,0.002767108282352382,0.01216382140159583
3d929cbdb6794e8a,d04d554b7f3fe453,24,156208.33333333334,0,31.716666666666665,0,23,0.7083333333333334,0.0,0.0,False,14,0,1.0,,False,3749000.0,0.0074028200878458435,0.011680561869748973,0.2760629024925453
3d9eafae204c1039,c22aa2e83a247caa,26,151461.53846153847,0,79.4,0,25,0.3846153846153846,0.0,0.0,False,21,26,1.0,1.0,True,3938000.0,0.03508822171231381,0.026568535150866435,0.43253517950406833
3dc52b17ca99710b,82926906175f8454,30,194033.3333333333,0,43.266666666666666,0,29,0.8,0.0,0.0,False,28,29,1.0,1.0,True,5821000.0,0.007886079619692647,0.0058456504852283375,0.18941267858229552
3dd9de95e6968d5e,dd510f838e5fd527,24,192666.66666666663,1,17.333333333333332,0,23,0.625,0.0,0.0416666666666666,False,13,22,1.0,1.0,True,4624000.0,0.029289107330152175,0.025086539253202922,0.5385157846881902
3de202db6629cb3d,be88e71c067189e8,40,185225.0,0,26.95,0,39,0.925,0.0,0.0,False,14,40,1.0,1.0,True,7409000.0,0.006930299656706747,0.005691723375084612,0.05887532977988423
3e14b307f0ab1a35,9dd27f5d6d083840,27,185148.14814814812,1,66.05,0,26,0.8518518518518519,0.0,0.037037037037037,False,0,0,,,False,4999000.0,0.017511893554033785,0.006192881408110917,0.16348490977365557
3e7e2b59ca615cfd,725dd3870f690f79,25,298720.0,0,75.91666666666667,0,24,1.0,0.0,0.0,False,22,23,1.0,1.0,True,7468000.0,0.023550847852000872,0.00410233647034397,0.03996019373337677
3e7e2b59ca615cfd,d457031a98f64824,29,296793.1034482759,0,49.56666666666667,0,28,0.9655172413793104,0.0,0.0,False,15,27,1.0,1.0,True,8607000.0,0.010341753981521587,0.0031000204042913593,0.09377024767945932
3e93a5ae60ddcd54,63de11fe861ddb59,37,168762.16216216216,1,45.66666666666666,0,36,0.7027027027027027,0.0,0.027027027027027,False,37,34,1.0,1.0,True,6244200.0,0.0031179189054708558,0.0027957458842396976,0.12047839113952598
3eae43218559ad11,cc55a687df96de99,24,170583.33333333334,1,81.66666666666667,0,23,0.875,0.0,0.0416666666666666,False,22,0,1.0,,False,4094000.0,0.0019366178276231149,0.004582016301954872,0.07179446793125543
3eb2a21c2fc0608d,cff13c81d6f29727,26,228115.38461538465,0,11.233333333333333,0,25,0.8846153846153846,0.0,0.0,False,19,26,1.0,1.0,True,5931000.0,0.0038875544561898386,0.007170139572512224,0.524866387688695
3f24305136794b90,6b8847e36784be53,25,159800.0,1,20.266666666666666,0,24,0.88,0.0,0.04,False,16,23,1.0,1.0,True,3995000.0,0.00918193110508926,0.01388207751482895,0.23218651670109144
3f5a7d6a3a542b42,e8c682a3ab703e0d,26,216730.7692307692,3,19.73333333333333,0,25,0.6923076923076923,0.0,0.1153846153846153,False,17,0,1.0,,False,5635000.0,0.006912401155527236,0.0072202553758148325,0.16692142200012172
3f71a5433a150cb6,13ab73b171569484,24,189708.3333333333,0,12.266666666666667,0,23,0.9583333333333334,0.0,0.0,False,5,24,1.0,1.0,True,4553000.0,0.03307285047950085,0.005831331684284735,0.09463653513654767
3f7304bde7b71444,3d11ffe5ca01796c,30,191033.3333333333,0,12.316666666666666,0,29,0.9333333333333332,0.0,0.0,False,12,15,1.0,1.0,True,5731000.0,0.01436533704667571,0.007306168181476447,0.152044187819712
3fa050abd2f86efa,037a1773321f2c4d,40,122525.0,3,1.9833333333333332,1,39,0.75,0.0256410256410256,0.075,False,17,40,1.0,1.0,True,4901000.0,0.01106127372893794,0.006400504021793263,0.013445354086048834
3fad1a6dd7d74a77,500df3df6262a327,25,13800.0,0,9.75,0,24,1.0,0.0,0.0,False,25,0,1.0,,False,345000.0,0.016484519586329842,0.0008662874570883883,0.006948198157886259
3fad1a6dd7d74a77,725053c8c2febdda,24,13750.0,0,6.816666666666666,0,23,1.0,0.0,0.0,False,24,0,1.0,,False,330000.0,0.01208148829617008,0.0019258787269154087,0.007839543516625918
3fef01f339580995,918287a41b752cae,37,149243.24324324325,18,8.25,0,36,0.972972972972973,0.0,0.4864864864864865,True,0,0,,,False,5522000.0,0.0001646662108515033,0.0009736784641654062,0.008999366393058246
4023976e57c1ed6a,e65f21059638a9b2,29,189689.6551724138,0,19.316666666666663,0,28,0.7241379310344828,0.0,0.0,False,25,29,1.0,1.0,True,5501000.0,0.01965971369557513,0.007753630710964243,0.7325247983733842
4063905a737fb063,487ca3e45c1531df,31,39903.22580645161,7,5.983333333333333,0,30,0.6129032258064516,0.0,0.2258064516129032,False,31,19,1.0,1.0,True,1237000.0,0.002989049696978375,0.007180878673219926,0.18774453827236506
40acf18c210f9269,dfed23b230b12326,30,276466.6666666667,0,13.483333333333333,0,29,0.9666666666666668,0.0,0.0,False,26,29,1.0,1.0,True,8294000.0,0.006457779225567651,0.0022050953453157662,0.16168790025523264
40ad8c5897d292ea,c1f36a39199a2d25,24,436916.6666666667,4,36.7,0,23,0.9583333333333334,0.0,0.1666666666666666,False,5,0,1.0,,False,10486000.0,0.0008054325530780053,0.0019079802257359058,0.03253947514435141
40bd779ea7f0f445,eb1e1e75cf4bed3a,34,330264.7058823529,1,40.36666666666667,0,33,0.9411764705882352,0.0,0.0294117647058823,False,31,30,1.0,1.0,True,11229000.0,0.0010273739677039444,4.6536103066707746e-05,0.002577384169849617
4115f4cd78d7b2da,3fc4ee2a28dc068f,29,323000.0,0,88.3,0,28,0.4482758620689655,0.0,0.0,False,16,29,1.0,1.0,True,9367000.0,0.0045999148031343855,0.003912612357841128,0.031032421345036566
4192b1b8bdfbe9cb,c688766c51863a58,24,154916.66666666666,0,51.68333333333333,0,23,0.9583333333333334,0.0,0.0,False,14,24,1.0,1.0,True,3718000.0,0.017100228026905025,0.019119178959953853,0.44196053022519893
4327d0d67098088e,1e2b5a87c2e9a323,27,287592.5925925926,0,58.16666666666666,0,26,0.7777777777777778,0.0,0.0,False,17,25,1.0,1.0,True,7765000.0,0.013352281879915376,0.009786900444956781,0.1966866294616489
436b9bccd49388cc,58970789d6759ea3,28,237571.42857142855,0,24.633333333333333,0,27,0.8928571428571429,0.0,0.0,False,28,28,1.0,1.0,True,6652000.0,0.002842281987306383,0.0034687295285892317,0.5328705974161724
4388bf88f619a8f2,51cba4837e3aa8e3,55,124400.0,8,11.133333333333333,0,54,0.0,0.0,0.1454545454545454,False,17,52,1.0,1.0,True,6842000.0,0.002083385537295107,0.005516318063525372,0.02632153583458921
4401adf7b70fb6a8,796d1a27851b23b4,27,318962.962962963,0,19.183333333333334,0,26,0.8888888888888888,0.0,0.0,False,27,27,1.0,1.0,True,8612000.0,0.016144448063919126,0.006425561923444567,0.3022448300179343
44197854cc607568,52c7f5ed4cd19911,27,172962.96296296295,0,12.25,0,26,1.0,0.0,0.0,False,6,26,1.0,1.0,True,4670000.0,0.0058993459887669,0.005723940677207717,0.19389088357740922
441aae6593499f6b,f258d041942ff840,26,180576.92307692303,0,15.266666666666667,0,25,0.7692307692307693,0.0,0.0,False,23,26,1.0,1.0,True,4695000.0,0.004252683880251868,0.00737776218619457,0.5906469592236346
444781a3e454a8f7,c182d47abe734dad,29,220517.24137931035,15,3.85,1,28,0.896551724137931,0.0357142857142857,0.5172413793103449,True,28,29,1.0,1.0,True,6395000.0,0.0005799114382161638,0.0019545163288026135,0.014415452849978343
445a60daade18f95,ba8323798fc72fe9,25,171760.0,0,34.7,0,24,0.96,0.0,0.0,False,22,21,1.0,1.0,True,4294000.0,0.030463249007528108,0.008254788743990549,0.12575486928724589
4465f944c6b5ab1a,d315a3a6a82b6752,28,239250.0,0,60.53333333333333,0,27,1.0,0.0,0.0,False,8,24,1.0,1.0,True,6699000.0,0.011283215143563879,0.0021406607410695555,0.03473383138895949
4481d877eaec5d84,f894acf250451372,35,181242.85714285716,2,11.05,0,34,0.2857142857142857,0.0,0.0571428571428571,False,21,35,1.0,1.0,True,6343500.0,0.006633184537126861,0.008358600050831777,0.0341181229483843
44969366800a4c6a,69577266c946a1ae,65,175892.3076923077,0,9.916666666666666,0,64,0.8461538461538461,0.0,0.0,False,61,62,1.0,0.9838709677419356,False,11433000.0,0.001063170970062967,3.579700235900596e-05,0.002480732263480256
44bd8f1cd40f7982,07fc21970cd5eb35,25,569720.0,1,38.28333333333333,0,24,0.96,0.0,0.04,False,18,25,1.0,1.0,True,14243000.0,0.016749417403786607,0.005348072152437933,0.08874076884801667
44df9b3095551989,216b61689df17f00,25,222480.0,1,60.4,0,24,1.0,0.0,0.04,False,21,25,1.0,1.0,True,5562000.0,0.005480521061166338,0.009246365709335458,0.8408286290106066
