customer_id,n_orders,n_promo,n_codes,total_discount,promo_rate,priority,max_single_discount,pct_from_max_single_order,single_order_driven,if_score_percentile,vae_rank_pct,lof_score_percentile
2eb52f542b0e0d4d,26,25,9,897000.0,0.9615384615384616,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0557413600891861,False,0.0012094317385524084,0.017998584804827633,0.1534412219604454
2f969fac9a9a404a,47,39,4,1020000.0,0.8297872340425532,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",80000.0,0.0784313725490196,False,0.00017032639796248477,0.0051738072293839865,0.02201897367485491
30d3e4200b69ff59,17,17,4,767000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0651890482398957,False,0.012805344362253383,0.0839869180181323,0.029636793245472345
315bc2534b91dde4,19,19,1,729000.0,1.0,Rất cao - nghi tái sử dụng 1 mã / lỗi hệ thống,63000.0,0.0864197530864197,False,0.00365573034016125,0.005014912133298077,0.016170719634747043
34374560ddec0259,16,16,12,1065000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",100000.0,0.0938967136150234,False,0.0013511798818232011,0.0580527234505156,0.01023215830981343
34547ca0f734dbb2,49,49,27,1106000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0452079566003616,False,2.286260375335366e-05,0.006155756060590489,0.044216275658985976
3545c4ee5ed3ccd7,30,27,4,1201000.0,0.9,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.041631973355537,False,0.0033185069347992837,0.018709611781556945,0.16088528574253735
357917c07d0773d8,22,22,11,877000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.057012542759407,False,0.005555612712064939,0.14294271431690542,0.045712633074642975
3661770eeab93f8a,41,37,28,724000.0,0.902439024390244,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0690607734806629,False,6.34437254155564e-05,0.005449301604611878,0.0976347493286968
36b7431bf16641bf,19,18,15,684000.0,0.9473684210526316,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",97000.0,0.141812865497076,False,0.004462780252654634,0.02803984037330054,0.014752095071851448
3720d76e3fed0673,19,19,10,701000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0713266761768901,False,0.016565099549492392,0.14467798594178494,0.07231212941148228
38fe767cbd8d6723,9,9,2,951000.0,1.0,Rất cao - nghi tái sử dụng 1 mã / lỗi hệ thống,134000.0,0.1409043112513144,False,0.013812442057588612,0.03817940513791296,0.017397298326114467
39670633bf96fc34,37,34,7,987000.0,0.918918918918919,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0506585612968591,False,0.0010139564764612347,0.03817597574734999,0.3764990723498527
3a9c2d8f0a34b527,31,29,7,1092000.0,0.935483870967742,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0457875457875457,False,0.00030978828085794207,0.0199556236861147,0.08410351729727443
3aa4200977035ca2,20,19,7,2829000.0,0.95,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",353000.0,0.1247790738776953,False,0.006570712318713841,0.004700551331689562,0.018661600313674923
3b05baed2f86d3b8,52,51,21,777000.0,0.9807692307692308,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",68000.0,0.0875160875160875,False,0.00012803058101878048,0.041023513044830096,0.02955563100214794
3b28f9ab4f28b902,37,32,13,671000.0,0.8648648648648649,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.07451564828614,False,0.0007544659238606708,0.04774054602756539,0.3097459850409984
3bf637e0ab189484,39,33,8,709000.0,0.8461538461538461,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0705218617771509,False,0.0004023818260590244,0.12892222256516128,0.8462432741077583
3c0b4b9987254c1c,34,31,9,703000.0,0.9117647058823528,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0711237553342816,False,0.0010425347311529267,0.09561598141727568,0.4960110472101336
3c8bdf46707bf534,21,17,3,724000.0,0.8095238095238095,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0690607734806629,False,0.013556380895551052,0.014212537623272348,0.10613277914381836
3d397843c8954b82,25,21,9,736000.0,0.84,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",62000.0,0.0842391304347826,False,0.004571377620483064,0.05685700927421522,0.33711023547338737
3d770e3fd664a4a9,27,24,4,830000.0,0.8888888888888888,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",80000.0,0.0963855421686747,False,0.0017901418738875915,0.025580967339627447,0.05068182000043439
3dc8ed1972acdb51,31,28,3,870000.0,0.9032258064516128,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.057471264367816,False,0.0019604682718500762,0.006878214339196442,0.11169182124644629
3fc889bea23cc1a5,26,21,5,816000.0,0.8076923076923077,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0612745098039215,False,0.007924178460912378,0.033634319511746225,0.2961724571926323
40a8a0f3d8a679e4,24,23,3,677000.0,0.9583333333333334,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0738552437223042,False,0.005946563236247287,0.020374009334801158,0.12082771770628642
40e40e0650da5162,30,27,9,686000.0,0.9,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0728862973760933,False,0.0027995258295981556,0.16866771606017894,0.06989783845512813
417214ccf1ed5983,36,33,16,690000.0,0.9166666666666666,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",54000.0,0.0782608695652174,False,0.0005704219636461738,0.017591630458017926,0.3039857520253409
441fb4d1592c46ac,35,33,4,970000.0,0.9428571428571428,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0515463917525773,False,0.001503216196783003,0.024091468705096375,0.18299342357203036
44a2d4efdbeec451,30,30,23,675000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",44000.0,0.0651851851851851,False,0.0010356759500269206,0.023978298816517363,0.04729701151475038
459ff184530a243b,28,28,2,1533000.0,1.0,Rất cao - nghi tái sử dụng 1 mã / lỗi hệ thống,100000.0,0.0652315720808871,False,0.0011579908801073629,0.007631537132869459,0.014092508953567194
462a92a9df134fc1,17,16,1,1414000.0,0.9411764705882352,Rất cao - nghi tái sử dụng 1 mã / lỗi hệ thống,100000.0,0.0707213578500707,False,0.008940421197748948,0.004819436871207006,0.014761240113352789
46f4fc4d9c8b92c3,17,16,4,687000.0,0.9411764705882352,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0727802037845705,False,0.039730632802577985,0.061408953681507894,0.03948828920279244
475348a7b197cf5c,12,10,4,1461000.0,0.8333333333333334,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",231000.0,0.1581108829568788,False,0.012686458822735945,0.026438314980378186,0.051551742073249494
47613426b9363847,32,31,8,746000.0,0.96875,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.067024128686327,False,0.0025377490166222563,0.043788744968798254,0.4961104995364607
478ed6c1dd942098,30,29,5,713000.0,0.9666666666666668,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",80000.0,0.1122019635343618,False,0.0007304601899196494,0.07189145750242054,0.04142132235013849
48d6b5f37d497f5d,33,31,6,1375000.0,0.9393939393939394,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0363636363636363,False,0.0016232448664881098,0.013382625107025592,0.09690657539915248
497960e0c9c31287,20,20,9,707000.0,1.0,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0707213578500707,False,0.017624781233460333,0.13519229164451851,0.10564237629330891
4a19e2d030f65669,32,31,12,1089000.0,0.96875,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0459136822773186,False,0.0010299602990885824,0.05006681595946916,0.15082916948162475
4aafcb8556ea4018,31,27,20,792000.0,0.8709677419354839,"Trung bình - nghi săn nhiều mã, cần domain expert xác nhận",50000.0,0.0631313131313131,False,0.0011442733178553507,0.05023599922724398,0.048172649238503826
